id,date,value,factor,pct_change,method,return
186,1886-06-01,182.62,1.0032307523819954,0.32307523819954387,Buy the Dip,23289.4607196121
187,1886-07-01,183.21,0.9944326183068609,-0.5567381693139084,No Compounding,10296.381201899458
187,1886-07-01,183.21,0.9944326183068609,-0.5567381693139084,Compounding,22734.81808549238
187,1886-07-01,183.21,0.9944326183068609,-0.5567381693139084,Buy the Dip,24547.822932042385
188,1886-08-01,182.19,1.0260716834074317,2.607168340743171,No Compounding,10826.060705856524
188,1886-08-01,182.19,1.0260716834074317,2.607168340743171,Compounding,23904.371439233422
188,1886-08-01,182.19,1.0260716834074317,2.607168340743171,Buy the Dip,25666.9454787746
189,1886-09-01,186.94,1.0254092222103348,2.5409222210334814,No Compounding,10650.476088584574
189,1886-09-01,186.94,1.0254092222103348,2.5409222210334814,Compounding,23516.673639976325
189,1886-09-01,186.94,1.0254092222103348,2.5409222210334814,Buy the Dip,25908.988262137613
190,1886-10-01,191.69,1.0247795920496636,2.4779592049663623,No Compounding,10094.94496322187
190,1886-10-01,191.69,1.0247795920496636,2.4779592049663623,Compounding,22290.038880802877
190,1886-10-01,191.69,1.0247795920496636,2.4779592049663623,Buy the Dip,25181.55860676168
191,1886-11-01,196.44,0.9628385257585013,-3.7161474241498738,No Compounding,9923.131745062106
191,1886-11-01,196.44,0.9628385257585013,-3.7161474241498738,Compounding,21910.66848037281
191,1886-11-01,196.44,0.9628385257585013,-3.7161474241498738,Buy the Dip,25366.34395750118
192,1886-12-01,189.14,0.965845405519721,-3.415459448027902,No Compounding,10540.34048852702
192,1886-12-01,189.14,0.965845405519721,-3.415459448027902,Compounding,23273.489866673222
192,1886-12-01,189.14,0.965845405519721,-3.415459448027902,Buy the Dip,25942.822199596965
193,1887-01-01,182.68,0.9805671118896431,-1.9432888110356927,No Compounding,10964.528136632362
193,1887-01-01,182.68,0.9805671118896431,-1.9432888110356927,Compounding,24210.11301850532
193,1887-01-01,182.68,0.9805671118896431,-1.9432888110356927,Buy the Dip,26065.144896565365
194,1887-02-01,179.13,1.0234466588511137,2.3446658851113744,No Compounding,11464.29967063027
194,1887-02-01,179.13,1.0234466588511137,2.3446658851113744,Compounding,25313.628388318335
194,1887-02-01,179.13,1.0234466588511137,2.3446658851113744,Buy the Dip,26723.605371735714
195,1887-03-01,183.33,1.022964053891889,2.2964053891888936,No Compounding,11439.480717831233
195,1887-03-01,183.33,1.022964053891889,2.2964053891888936,Compounding,25258.82715612868
195,1887-03-01,183.33,1.022964053891889,2.2964053891888936,Buy the Dip,27290.97447682321
196,1887-04-01,187.54,1.017222992428282,1.722299242828207,No Compounding,11456.755892076357
196,1887-04-01,187.54,1.017222992428282,1.722299242828207,Compounding,25296.97142605777
196,1887-04-01,187.54,1.017222992428282,1.722299242828207,Buy the Dip,28519.042302174512
197,1887-05-01,190.77,0.9833307123761598,-1.6669287623840234,No Compounding,11584.106515699534
197,1887-05-01,190.77,0.9833307123761598,-1.6669287623840234,Compounding,25578.166654203833
197,1887-05-01,190.77,0.9833307123761598,-1.6669287623840234,Buy the Dip,29332.696445860307
198,1887-06-01,187.59,0.9866730635961405,-1.3326936403859513,No Compounding,11797.004104696412
198,1887-06-01,187.59,0.9866730635961405,-1.3326936403859513,Compounding,26048.252974996914
198,1887-06-01,187.59,0.9866730635961405,-1.3326936403859513,Buy the Dip,29373.84371903202
199,1887-07-01,185.09,0.9640175049975688,-3.5982495002431225,No Compounding,12433.410773137392
199,1887-07-01,185.09,0.9640175049975688,-3.5982495002431225,Compounding,27453.464141103585
199,1887-07-01,185.09,0.9640175049975688,-3.5982495002431225,Buy the Dip,30545.8773387295
200,1887-08-01,178.43,0.9983747127725158,-0.1625287227484229,No Compounding,13663.061144426385
200,1887-08-01,178.43,0.9983747127725158,-0.1625287227484229,Compounding,30168.580933288413
200,1887-08-01,178.43,0.9983747127725158,-0.1625287227484229,Buy the Dip,32359.012021070113
201,1887-09-01,178.14,0.9556528573032448,-4.4347142696755215,No Compounding,14378.578646008758
201,1887-09-01,178.14,0.9556528573032448,-4.4347142696755215,Compounding,31748.471956792895
201,1887-09-01,178.14,0.9556528573032448,-4.4347142696755215,Buy the Dip,33998.26629097543
202,1887-10-01,170.24,1.0066376879699248,0.663768796992481,No Compounding,14729.793233082706
202,1887-10-01,170.24,1.0066376879699248,0.663768796992481,Compounding,32523.967695492287
202,1887-10-01,170.24,1.0066376879699248,0.663768796992481,Buy the Dip,33284.16200173732
203,1887-11-01,171.37,0.9715236038979985,-2.8476396102001478,No Compounding,15052.226177277236
203,1887-11-01,171.37,0.9715236038979985,-2.8476396102001478,Compounding,33235.91242512992
203,1887-11-01,171.37,0.9715236038979985,-2.8476396102001478,Buy the Dip,34238.51327304252
204,1887-12-01,166.49,0.9967565619556729,-0.32434380443271404,No Compounding,15856.80821670971
204,1887-12-01,166.49,0.9967565619556729,-0.32434380443271404,Compounding,35012.461480828955
204,1887-12-01,166.49,0.9967565619556729,-0.32434380443271404,Buy the Dip,35041.54876558723
205,1888-01-01,165.95,1.0051822838204278,0.5182283820427847,No Compounding,15972.28080747213
205,1888-01-01,165.95,1.0051822838204278,0.5182283820427847,Compounding,35267.429541292746
205,1888-01-01,165.95,1.0051822838204278,0.5182283820427847,Buy the Dip,35182.24589320663
206,1888-02-01,166.81,0.9621125831784666,-3.7887416821533404,No Compounding,15883.340327318507
206,1888-02-01,166.81,0.9621125831784666,-3.7887416821533404,Compounding,35071.0454334126
206,1888-02-01,166.81,0.9621125831784666,-3.7887416821533404,Buy the Dip,35167.64524788764
207,1888-03-01,160.49,1.0162003863169045,1.6200386316904458,No Compounding,17394.853261885473
207,1888-03-01,160.49,1.0162003863169045,1.6200386316904458,Compounding,38408.52594500334
207,1888-03-01,160.49,1.0162003863169045,1.6200386316904458,Buy the Dip,37055.11048821586
208,1888-04-01,163.09,1.0250168618554172,2.5016861855417183,No Compounding,18196.701207922008
208,1888-04-01,163.09,1.0250168618554172,2.5016861855417183,Compounding,40179.03801404011
208,1888-04-01,163.09,1.0250168618554172,2.5016861855417183,Buy the Dip,40179.03801404011
209,1888-05-01,167.17,0.981156906143447,-1.8843093856553028,No Compounding,18195.250343961237
209,1888-05-01,167.17,0.981156906143447,-1.8843093856553028,Compounding,40175.83444886822
209,1888-05-01,167.17,0.981156906143447,-1.8843093856553028,Buy the Dip,39052.325311907094
210,1888-06-01,164.02,1.0132910620656017,1.329106206560171,No Compounding,17738.690403609315
210,1888-06-01,164.02,1.0132910620656017,1.329106206560171,Compounding,39167.73199175354
210,1888-06-01,164.02,1.0132910620656017,1.329106206560171,Buy the Dip,37355.01216260436
211,1888-07-01,166.2,1.0213598074608905,2.13598074608905,No Compounding,17634.77737665463
211,1888-07-01,166.2,1.0213598074608905,2.13598074608905,Compounding,38938.28790667132
211,1888-07-01,166.2,1.0213598074608905,2.13598074608905,Buy the Dip,37629.76633352022
212,1888-08-01,169.75,1.02480117820324,2.4801178203240015,No Compounding,17825.03681885125
212,1888-08-01,169.75,1.02480117820324,2.4801178203240015,Compounding,39358.388301418694
212,1888-08-01,169.75,1.02480117820324,2.4801178203240015,Buy the Dip,38848.18553071259
213,1888-09-01,173.96,0.9834444699931019,-1.6555530006898134,No Compounding,18400.781788916993
213,1888-09-01,173.96,0.9834444699931019,-1.6555530006898134,Compounding,40629.6560314506
213,1888-09-01,173.96,0.9834444699931019,-1.6555530006898134,Buy the Dip,41097.57481783693
214,1888-10-01,171.08,0.9676174888940845,-3.23825111059155,No Compounding,19201.54313771335
214,1888-10-01,171.08,0.9676174888940845,-3.23825111059155,Compounding,42397.76885068269
214,1888-10-01,171.08,0.9676174888940845,-3.23825111059155,Buy the Dip,42176.04913358148
215,1888-11-01,165.54,0.9809109580765978,-1.9089041923402217,No Compounding,21185.212033345415
215,1888-11-01,165.54,0.9809109580765978,-1.9089041923402217,Compounding,46777.78845171736
215,1888-11-01,165.54,0.9809109580765978,-1.9089041923402217,Buy the Dip,45026.30268233493
216,1888-12-01,162.38,1.056472471979308,5.647247197930794,No Compounding,21808.720285749478
216,1888-12-01,162.38,1.056472471979308,5.647247197930794,Compounding,48154.51940361671
216,1888-12-01,162.38,1.056472471979308,5.647247197930794,Buy the Dip,45466.67969459729
217,1889-01-01,171.55,1.0229670649956282,2.2967064995628172,No Compounding,22167.881084232
217,1889-01-01,171.55,1.0229670649956282,2.2967064995628172,Compounding,48947.5606922817
217,1889-01-01,171.55,1.0229670649956282,2.2967064995628172,Buy the Dip,48825.3568493446
218,1889-02-01,175.49,0.9917944042395578,-0.8205595760442219,No Compounding,21783.577411818333
218,1889-02-01,175.49,0.9917944042395578,-0.8205595760442219,Compounding,48099.002940719474
218,1889-02-01,175.49,0.9917944042395578,-0.8205595760442219,Buy the Dip,49080.85255033646
219,1889-03-01,174.05,0.9981039931054294,-0.189600689457059,No Compounding,22482.04538925596
219,1889-03-01,174.05,0.9981039931054294,-0.189600689457059,Compounding,49641.2479386666
219,1889-03-01,174.05,0.9981039931054294,-0.189600689457059,Buy the Dip,50238.928541766916
220,1889-04-01,173.72,1.0526709647708958,5.267096477089583,No Compounding,22524.17683628828
220,1889-04-01,173.72,1.0526709647708958,5.267096477089583,Compounding,49734.27584479945
220,1889-04-01,173.72,1.0526709647708958,5.267096477089583,Buy the Dip,50237.644643771986
221,1889-05-01,182.87,1.0168972494121507,1.689724941215065,No Compounding,21590.74752556461
221,1889-05-01,182.87,1.0168972494121507,1.689724941215065,Compounding,47673.22690354091
221,1889-05-01,182.87,1.0168972494121507,1.689724941215065,Buy the Dip,51705.98742465819
222,1889-06-01,185.96,0.9796730479673048,-2.032695203269519,No Compounding,21511.077651107764
222,1889-06-01,185.96,0.9796730479673048,-2.032695203269519,Compounding,47497.31266074498
222,1889-06-01,185.96,0.9796730479673048,-2.032695203269519,Buy the Dip,52385.65734521634
223,1889-07-01,182.18,1.0132286749368755,1.3228674936875517,No Compounding,23637.61115380393
223,1889-07-01,182.18,1.0132286749368755,1.3228674936875517,Compounding,52192.78298070394
223,1889-07-01,182.18,1.0132286749368755,1.3228674936875517,Buy the Dip,56394.26934295913
224,1889-08-01,184.59,1.01088899723712,1.0888997237120002,No Compounding,24655.723495313938
224,1889-08-01,184.59,1.01088899723712,1.0888997237120002,Compounding,54440.81541277383
224,1889-08-01,184.59,1.01088899723712,1.0888997237120002,Buy the Dip,59601.42085634434
225,1889-09-01,186.6,0.9818327974276528,-1.8167202572347163,No Compounding,25362.808145766347
225,1889-09-01,186.6,0.9818327974276528,-1.8167202572347163,Compounding,56002.086366505995
225,1889-09-01,186.6,0.9818327974276528,-1.8167202572347163,Buy the Dip,61978.30121436562
226,1889-10-01,183.21,0.9907210305114349,-0.9278969488565103,No Compounding,23100.267452649965
226,1889-10-01,183.21,0.9907210305114349,-0.9278969488565103,Compounding,51006.30677556238
226,1889-10-01,183.21,0.9907210305114349,-0.9278969488565103,Buy the Dip,55423.873560428125
227,1889-11-01,181.51,0.9829210511817531,-1.7078948818246897,No Compounding,17143.959010522838
227,1889-11-01,181.51,0.9829210511817531,-1.7078948818246897,Compounding,37854.54148662169
227,1889-11-01,181.51,0.9829210511817531,-1.7078948818246897,Buy the Dip,40751.38456248293
228,1889-12-01,178.41,1.0365450367131888,3.654503671318876,No Compounding,18242.25099489939
228,1889-12-01,178.41,1.0365450367131888,3.654503671318876,Compounding,40279.61375035538
228,1889-12-01,178.41,1.0365450367131888,3.654503671318876,Buy the Dip,42621.459025983975
229,1890-01-01,184.93,0.9888606499756665,-1.1139350024333528,No Compounding,17958.146325636728
229,1890-01-01,184.93,0.9888606499756665,-1.1139350024333528,Compounding,39652.29937200524
229,1890-01-01,184.93,0.9888606499756665,-1.1139350024333528,Buy the Dip,43491.01745999287
230,1890-02-01,182.87,0.9924536556023404,-0.7546344397659555,No Compounding,19411.603871602776
230,1890-02-01,182.87,0.9924536556023404,-0.7546344397659555,Compounding,42861.59128287858
230,1890-02-01,182.87,0.9924536556023404,-0.7546344397659555,Buy the Dip,46487.32724465001
231,1890-03-01,181.49,1.0208275938068214,2.082759380682142,No Compounding,20417.102870681578
231,1890-03-01,181.49,1.0208275938068214,2.082759380682142,Compounding,45081.77295456961
231,1890-03-01,181.49,1.0208275938068214,2.082759380682142,Buy the Dip,48526.33700632447
232,1890-04-01,185.27,1.029146650833918,2.9146650833917986,No Compounding,21145.355427214334
232,1890-04-01,185.27,1.029146650833918,2.9146650833917986,Compounding,46689.78348452286
232,1890-04-01,185.27,1.029146650833918,2.9146650833917986,Buy the Dip,51303.947606524554
233,1890-05-01,190.67,0.9929197042009755,-0.7080295799024472,No Compounding,19434.100802433524
233,1890-05-01,190.67,0.9929197042009755,-0.7080295799024472,Compounding,42911.26539846248
233,1890-05-01,190.67,0.9929197042009755,-0.7080295799024472,Buy the Dip,49496.86374645096
234,1890-06-01,189.32,0.9928163955208114,-0.7183604479188643,No Compounding,17698.6055356011
234,1890-06-01,189.32,0.9928163955208114,-0.7183604479188643,Compounding,39079.223013280636
234,1890-06-01,189.32,0.9928163955208114,-0.7183604479188643,Buy the Dip,44757.560748949734
235,1890-07-01,187.96,0.9423281549265801,-5.767184507341994,No Compounding,17655.88423068738
235,1890-07-01,187.96,0.9423281549265801,-5.767184507341994,Compounding,38984.89267754976
235,1890-07-01,187.96,0.9423281549265801,-5.767184507341994,Buy the Dip,44328.77938981842
236,1890-08-01,177.12,0.9712059620596206,-2.879403794037938,No Compounding,18608.288166214992
236,1890-08-01,177.12,0.9712059620596206,-2.879403794037938,Compounding,41087.838342977615
236,1890-08-01,177.12,0.9712059620596206,-2.879403794037938,Buy the Dip,44025.56017323646
237,1890-09-01,172.02,0.9548889663992558,-4.51110336007442,No Compounding,19035.577258458317
237,1890-09-01,172.02,0.9548889663992558,-4.51110336007442,Compounding,42031.30960648086
237,1890-09-01,172.02,0.9548889663992558,-4.51110336007442,Buy the Dip,43739.70593381559
238,1890-10-01,164.26,0.9494703518811641,-5.052964811883587,No Compounding,17295.141848289295
238,1890-10-01,164.26,0.9494703518811641,-5.052964811883587,Compounding,38188.35918886787
238,1890-10-01,164.26,0.9494703518811641,-5.052964811883587,Buy the Dip,37947.81816685805
239,1890-11-01,155.96,0.9765965632213388,-2.340343677866119,No Compounding,16997.30700179533
239,1890-11-01,155.96,0.9765965632213388,-2.340343677866119,Compounding,37530.72803460255
239,1890-11-01,155.96,0.9765965632213388,-2.340343677866119,Buy the Dip,35409.859966392345
240,1890-12-01,152.31,1.0656555708751887,6.56555708751887,No Compounding,16545.203860547568
240,1890-12-01,152.31,1.0656555708751887,6.56555708751887,Compounding,36532.46636668263
240,1890-12-01,152.31,1.0656555708751887,6.56555708751887,Buy the Dip,33661.34034301887
241,1891-01-01,162.31,0.9996303370094264,-0.036966299057361596,No Compounding,16197.400036966299
241,1891-01-01,162.31,0.9996303370094264,-0.036966299057361596,Compounding,35764.501729058284
241,1891-01-01,162.31,0.9996303370094264,-0.036966299057361596,Buy the Dip,35117.32688960183
242,1891-02-01,162.25,0.9705392912172573,-2.946070878274265,No Compounding,17662.24961479199
242,1891-02-01,162.25,0.9705392912172573,-2.946070878274265,Compounding,38998.94769812688
242,1891-02-01,162.25,0.9705392912172573,-2.946070878274265,Buy the Dip,38279.08850039253
243,1891-03-01,157.47,1.020511843525751,2.0511843525750972,No Compounding,18666.41265002858
243,1891-03-01,157.47,1.020511843525751,2.0511843525750972,Compounding,41216.17950866515
243,1891-03-01,157.47,1.020511843525751,2.0511843525750972,Buy the Dip,39263.54912867844
244,1891-04-01,160.7,1.0084629744866211,0.8462974486621144,No Compounding,16655.880522713134
244,1891-04-01,160.7,1.0084629744866211,0.8462974486621144,Compounding,36776.8448265807
244,1891-04-01,160.7,1.0084629744866211,0.8462974486621144,Buy the Dip,35753.15220719219
245,1891-05-01,162.06,1.0036406269282983,0.3640626928298252,No Compounding,15117.857583611009
245,1891-05-01,162.06,1.0036406269282983,0.3640626928298252,Compounding,33380.829173493716
245,1891-05-01,162.06,1.0036406269282983,0.3640626928298252,Buy the Dip,33380.829173493716
246,1891-06-01,162.65,0.9949584998462958,-0.5041500153704193,No Compounding,14772.210267445435
246,1891-06-01,162.65,0.9949584998462958,-0.5041500153704193,Compounding,32617.626189778104
246,1891-06-01,162.65,0.9949584998462958,-0.5041500153704193,Buy the Dip,28930.914740512966
247,1891-07-01,161.83,1.033553729222023,3.355372922202293,No Compounding,15339.553852808502
247,1891-07-01,161.83,1.033553729222023,3.355372922202293,Compounding,33870.343329157215
247,1891-07-01,161.83,1.033553729222023,3.355372922202293,Buy the Dip,29890.582574540884
248,1891-08-01,167.26,1.0953605165610427,9.536051656104272,No Compounding,14396.149707042929
248,1891-08-01,167.26,1.0953605165610427,9.536051656104272,Compounding,31787.26955648814
248,1891-08-01,167.26,1.0953605165610427,9.536051656104272,Buy the Dip,28993.527949257572
249,1891-09-01,183.21,1,0,No Compounding,11260.30238524098
249,1891-09-01,183.21,1,0,Compounding,24863.19429090903
249,1891-09-01,183.21,1,0,Buy the Dip,24840.586469254693
250,1891-10-01,183.21,0.9967796517657332,-0.32203482342667566,No Compounding,9822.0621145134
250,1891-10-01,183.21,0.9967796517657332,-0.32203482342667566,Compounding,21687.502727334362
250,1891-10-01,183.21,0.9967796517657332,-0.32203482342667566,Buy the Dip,21667.782526138544
251,1891-11-01,182.62,1.0305004928266346,3.0500492826634584,No Compounding,10124.301828934398
251,1891-11-01,182.62,1.0305004928266346,3.0500492826634584,Compounding,22354.860004695554
251,1891-11-01,182.62,1.0305004928266346,3.0500492826634584,Buy the Dip,22262.60800921231
252,1891-12-01,188.19,1.0448482916201711,4.484829162017112,No Compounding,8035.496041234922
252,1891-12-01,188.19,1.0448482916201711,4.484829162017112,Compounding,17742.693975866845
252,1891-12-01,188.19,1.0448482916201711,4.484829162017112,Buy the Dip,18208.402742999002
253,1892-01-01,196.63,1.001830849819458,0.18308498194579137,No Compounding,7721.609113563547
253,1892-01-01,196.63,1.001830849819458,0.18308498194579137,Compounding,17049.619189678244
253,1892-01-01,196.63,1.001830849819458,0.18308498194579137,Buy the Dip,18281.852853257104
254,1892-02-01,196.99,1.037768414640337,3.776841464033698,No Compounding,7750.647240976699
254,1892-02-01,196.99,1.037768414640337,3.776841464033698,Compounding,17113.736526763583
254,1892-02-01,196.99,1.037768414640337,3.776841464033698,Buy the Dip,18384.20136755117
255,1892-03-01,204.43,1.0123758743824292,1.2375874382429153,No Compounding,7549.283373281809
255,1892-03-01,204.43,1.0123758743824292,1.2375874382429153,Compounding,16669.117120074374
255,1892-03-01,204.43,1.0123758743824292,1.2375874382429153,Buy the Dip,18582.87789529848
256,1892-04-01,206.96,1,0,No Compounding,5710.282180131426
256,1892-04-01,206.96,1,0,Compounding,12608.529544163286
256,1892-04-01,206.96,1,0,Buy the Dip,14230.055787380123
257,1892-05-01,206.96,0.9946366447622729,-0.536335523772713,No Compounding,5083.591032083495
257,1892-05-01,206.96,0.9946366447622729,-0.536335523772713,Compounding,11224.770632437127
257,1892-05-01,206.96,0.9946366447622729,-0.536335523772713,Buy the Dip,12668.337869269442
258,1892-06-01,205.85,0.9737187272285645,-2.628127277143555,No Compounding,4457.128977410736
258,1892-06-01,205.85,0.9737187272285645,-2.628127277143555,Compounding,9841.517567970019
258,1892-06-01,205.85,0.9737187272285645,-2.628127277143555,Buy the Dip,11268.571423777023
259,1892-07-01,200.44,1.0005986828976252,0.05986828976252134,No Compounding,4807.423667930553
259,1892-07-01,200.44,1.0005986828976252,0.05986828976252134,Compounding,10614.982138591464
259,1892-07-01,200.44,1.0005986828976252,0.05986828976252134,Buy the Dip,11834.763404851816
260,1892-08-01,200.56,0.9750698045472677,-2.493019545273234,No Compounding,7274.631033107299
260,1892-08-01,200.56,0.9750698045472677,-2.493019545273234,Compounding,16062.673859264416
260,1892-08-01,200.56,0.9750698045472677,-2.493019545273234,Buy the Dip,17919.177882605643
261,1892-09-01,195.56,1.0200961341787687,2.0096134178768654,No Compounding,8245.039885457149
261,1892-09-01,195.56,1.0200961341787687,2.0096134178768654,Compounding,18205.375095175852
261,1892-09-01,195.56,1.0200961341787687,2.0096134178768654,Buy the Dip,19803.20933373087
262,1892-10-01,199.49,0.9712266279011479,-2.8773372098852112,No Compounding,7019.399468645044
262,1892-10-01,199.49,0.9712266279011479,-2.8773372098852112,Compounding,15499.112441525285
262,1892-10-01,199.49,0.9712266279011479,-2.8773372098852112,Buy the Dip,17198.23494791822
263,1892-11-01,193.75,0.9775483870967743,-2.2451612903225726,No Compounding,7210.8387096774195
263,1892-11-01,193.75,0.9775483870967743,-2.2451612903225726,Compounding,15921.817878897094
263,1892-11-01,193.75,0.9775483870967743,-2.2451612903225726,Buy the Dip,17158.933118429297
264,1892-12-01,189.4,0.98078141499472,-1.9218585005279953,No Compounding,7190.073917634635
264,1892-12-01,189.4,0.98078141499472,-1.9218585005279953,Compounding,15875.968394459913
264,1892-12-01,189.4,0.98078141499472,-1.9218585005279953,Buy the Dip,16725.38481187962
265,1893-01-01,185.76,0.9710917312661499,-2.8908268733850107,No Compounding,7739.556416881998
265,1893-01-01,185.76,0.9710917312661499,-2.8908268733850107,Compounding,17089.24754726031
265,1893-01-01,185.76,0.9710917312661499,-2.8908268733850107,Buy the Dip,17657.57508007
266,1893-02-01,180.39,0.9871944121071015,-1.280558789289854,No Compounding,7136.204889406287
266,1893-02-01,180.39,0.9871944121071015,-1.280558789289854,Compounding,15757.023443491333
266,1893-02-01,180.39,0.9871944121071015,-1.280558789289854,Buy the Dip,15810.38909409064
267,1893-03-01,178.08,1.0116801437556153,1.1680143755615324,No Compounding,7263.0278526504935
267,1893-03-01,178.08,1.0116801437556153,1.1680143755615324,Compounding,16037.053576591708
267,1893-03-01,178.08,1.0116801437556153,1.1680143755615324,Buy the Dip,15885.3082065539
268,1893-04-01,180.16,0.9234569271758437,-7.654307282415629,No Compounding,7939.609236234458
268,1893-04-01,180.16,0.9234569271758437,-7.654307282415629,Compounding,17530.972107208516
268,1893-04-01,180.16,0.9234569271758437,-7.654307282415629,Buy the Dip,17567.917781548396
269,1893-05-01,166.37,0.9768588086794494,-2.314119132055059,No Compounding,11068.702290076335
269,1893-05-01,166.37,0.9768588086794494,-2.314119132055059,Compounding,24440.13368123311
269,1893-05-01,166.37,0.9768588086794494,-2.314119132055059,Buy the Dip,22616.97468870342
270,1893-06-01,162.52,0.930531626876692,-6.9468373123308,No Compounding,13167.610140290424
270,1893-06-01,162.52,0.930531626876692,-6.9468373123308,Compounding,29074.605464778404
270,1893-06-01,162.52,0.930531626876692,-6.9468373123308,Buy the Dip,26808.760440131322
271,1893-07-01,151.23,1.015406995966409,1.5406995966408932,No Compounding,14827.745817628778
271,1893-07-01,151.23,1.015406995966409,1.5406995966408932,Compounding,32740.2508873236
271,1893-07-01,151.23,1.015406995966409,1.5406995966408932,Buy the Dip,28091.572154649755
272,1893-08-01,153.56,1.0296301120083355,2.963011200833554,No Compounding,13769.861943214379
272,1893-08-01,153.56,1.0296301120083355,2.963011200833554,Compounding,30404.40133311805
272,1893-08-01,153.56,1.0296301120083355,2.963011200833554,Buy the Dip,26489.310257316673
273,1893-09-01,158.11,1.0156852823983302,1.5685282398330225,No Compounding,13260.388337233571
273,1893-09-01,158.11,1.0156852823983302,1.5685282398330225,Compounding,29279.463403547543
273,1893-09-01,158.11,1.0156852823983302,1.5685282398330225,Buy the Dip,26265.068756438937
274,1893-10-01,160.59,1.042592938539137,4.259293853913704,No Compounding,11784.66903294103
274,1893-10-01,160.59,1.042592938539137,4.259293853913704,Compounding,26021.016647307493
274,1893-10-01,160.59,1.042592938539137,4.259293853913704,Buy the Dip,23708.214548106786
275,1893-11-01,167.43,0.9786776563339904,-2.13223436660096,No Compounding,11575.583826076569
275,1893-11-01,167.43,0.9786776563339904,-2.13223436660096,Compounding,25559.348217475646
275,1893-11-01,167.43,0.9786776563339904,-2.13223436660096,Buy the Dip,24279.466639728274
276,1893-12-01,163.86,1.0067740754302452,0.6774075430245219,No Compounding,12057.2439887709
276,1893-12-01,163.86,1.0067740754302452,0.6774075430245219,Compounding,26622.872961087916
276,1893-12-01,163.86,1.0067740754302452,0.6774075430245219,Buy the Dip,24750.499066153014
277,1894-01-01,164.97,1.0273989210159424,2.7398921015942435,No Compounding,12661.089895132449
277,1894-01-01,164.97,1.0273989210159424,2.7398921015942435,Compounding,27956.188673045675
277,1894-01-01,164.97,1.0273989210159424,2.7398921015942435,Buy the Dip,26166.101837057147
278,1894-02-01,169.49,1.0594135347218125,5.941353472181254,No Compounding,13135.878222904006
278,1894-02-01,169.49,1.0594135347218125,5.941353472181254,Compounding,29004.540132586644
278,1894-02-01,169.49,1.0594135347218125,5.941353472181254,Buy the Dip,27891.132824256252
279,1894-03-01,179.56,1.0133103141011361,1.3310314101136145,No Compounding,11763.755847627534
279,1894-03-01,179.56,1.0133103141011361,1.3310314101136145,Compounding,25974.839504642765
279,1894-03-01,179.56,1.0133103141011361,1.3310314101136145,Buy the Dip,26461.749849387565
280,1894-04-01,181.95,0.9627919758175324,-3.7208024182467603,No Compounding,11803.792250618302
280,1894-04-01,181.95,0.9627919758175324,-3.7208024182467603,Compounding,26063.241470434852
280,1894-04-01,181.95,0.9627919758175324,-3.7208024182467603,Buy the Dip,26905.221867883196
281,1894-05-01,175.18,0.9864139741979678,-1.3586025802032164,No Compounding,11013.814362370133
281,1894-05-01,175.18,0.9864139741979678,-1.3586025802032164,Compounding,24318.938959804193
281,1894-05-01,175.18,0.9864139741979678,-1.3586025802032164,Buy the Dip,24170.47775382681
282,1894-06-01,172.8,0.979224537037037,-2.0775462962962954,No Compounding,11229.166666666666
282,1894-06-01,172.8,0.979224537037037,-2.0775462962962954,Compounding,24794.445389341792
282,1894-06-01,172.8,0.979224537037037,-2.0775462962962954,Buy the Dip,24794.445389341792
283,1894-07-01,169.21,1.0085101353347912,0.8510135334791169,No Compounding,10924.88623603806
283,1894-07-01,169.21,1.0085101353347912,0.8510135334791169,Compounding,24122.582129652023
283,1894-07-01,169.21,1.0085101353347912,0.8510135334791169,Buy the Dip,21625.74192322451
284,1894-08-01,170.65,1.002519777322004,0.25197773220040354,No Compounding,10409.610313507177
284,1894-08-01,170.65,1.002519777322004,0.25197773220040354,Compounding,22984.832454998097
284,1894-08-01,170.65,1.002519777322004,0.25197773220040354,Buy the Dip,20781.114331070003
285,1894-09-01,171.08,0.9963759644610708,-0.36240355389292045,No Compounding,9983.633387888707
285,1894-09-01,171.08,0.9963759644610708,-0.36240355389292045,Compounding,22044.2585074478
285,1894-09-01,171.08,0.9963759644610708,-0.36240355389292045,Buy the Dip,19980.940822713106
286,1894-10-01,170.46,1,0,No Compounding,10173.64777660448
286,1894-10-01,170.46,1,0,Compounding,22463.81781438976
286,1894-10-01,170.46,1,0,Buy the Dip,20287.440032054492
287,1894-11-01,170.46,1.004341194415112,0.43411944151119375,No Compounding,10457.585357268566
287,1894-11-01,170.46,1.004341194415112,0.43411944151119375,Compounding,23090.763254486905
287,1894-11-01,170.46,1.004341194415112,0.43411944151119375,Buy the Dip,20853.64467831873
288,1894-12-01,171.2,0.9883761682242992,-1.162383177570081,No Compounding,10558.411214953272
288,1894-12-01,171.2,0.9883761682242992,-1.162383177570081,Compounding,23313.39074737272
288,1894-12-01,171.2,0.9883761682242992,-1.162383177570081,Buy the Dip,21146.105755934554
289,1895-01-01,169.21,0.9858755392707286,-1.4124460729271426,No Compounding,10525.973642219727
289,1895-01-01,169.21,0.9858755392707286,-1.4124460729271426,Compounding,23241.767300185664
289,1895-01-01,169.21,0.9858755392707286,-1.4124460729271426,Buy the Dip,20836.097013661783
290,1895-02-01,166.82,1,0,No Compounding,10278.144107421173
290,1895-02-01,166.82,1,0,Compounding,22694.549857535236
